job_id,segment_index,segment,section_label
1fd800c87cc140769b326f1d5546063d,3723,"The chance to work on exciting and challenging projects either independently or as part of a dedicated, international team.",Benefits
1fd800c87cc140769b326f1d5546063d,3849,"* Responsibility and decision-making authority from day one—you'll create an impact with new, innovative ideas and help shape our company DNA.",Benefits
1fd800c87cc140769b326f1d5546063d,3994,*,Benefits
1fd800c87cc140769b326f1d5546063d,3996,To work and learn from experts in diverse fields and get to know your team members at exciting company events.,Benefits
1fd800c87cc140769b326f1d5546063d,4108,"Our job offer Supply Chain Manager - Operations & Logistics / DACH (m/w/d)
sounds interesting?",Job Title
1fd800c87cc140769b326f1d5546063d,4203,"Then we are looking forward to receiving your application
via Campusjäger by Workwise.",Other
1fd800c87cc140769b326f1d5546063d,4291,"With our partner Campusjäger by Workwise, you can apply for this job in just a
few minutes without a cover letter and track the status of your application
live.",Other
cd38c196c0eb41b7957f1a9ff5785b5d,0,**Create Your Career With Us!**,Other
cd38c196c0eb41b7957f1a9ff5785b5d,34,"**Join our not-for-profit organization that has provided nearly 100 years of
housing and services to seniors with a commitment to quality care and service
in a Christian environment.**",About Company
cd38c196c0eb41b7957f1a9ff5785b5d,221,**Facility:** GSS NE Kearney St John'S Ctr,Other
cd38c196c0eb41b7957f1a9ff5785b5d,265,"**Location:** Kearney, NE",Other
cd38c196c0eb41b7957f1a9ff5785b5d,292,"**Address:** 3410 Central Ave, Kearney, NE 68847, USA",Other
cd38c196c0eb41b7957f1a9ff5785b5d,347,**Shift:** 8 Hours - Day Shifts,Other
cd38c196c0eb41b7957f1a9ff5785b5d,380,**Job Schedule:** Full time,Other
cd38c196c0eb41b7957f1a9ff5785b5d,409,**Weekly Hours:** 40.00,Other
cd38c196c0eb41b7957f1a9ff5785b5d,434,**Starting Rate:** 11.00,Benefits
cd38c196c0eb41b7957f1a9ff5785b5d,460,**Job Summary**,Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,477,"Environmental Services Technician is responsible for maintaining a safe and
sanitary environment in patient/resident rooms and assigned areas for
patients/residents, visitors and associates by following infection control,
safety, and procedural guidelines.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,734,"Tasks that the individual will be
responsible for include but not limited to; emptying waste baskets, sweeping,
scrubbing, waxing, or polishing floors, using brooms, mops, or powered
scrubbing and waxing machines.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,948,"Demonstrate knowledge of housekeeping
processes, tools and techniques in a healthcare environment; ability to apply
this to provide a clean and sterile environment for patients/residents and
facility staff.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1155,"May be responsible for the following locations to clean but
not limited to; patient/resident rooms, hallways, lobbies, lounges, restrooms,
corridors, elevators, stairways, locker rooms, and other work areas so that
health standards are met.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1397,Wear the proper protective equipment following the appropriate guidelines.,Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1472,"Keep storage, equipment and carts well-stocked, clean, and tidy.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1537,"Environmental
Services Technicians will have access to pagers and other technology that they
will be responsible to use appropriately when needed.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1684,"Assist in the laundry
areas as appropriate.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1728,"Depending upon location and availability of programs,
may have access to use of technology applications.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,1834,"Physical activities include but not limited to, considerable use of arms and
legs and moving of whole body; such as climbing, lifting, balancing, walking,
stooping, twisting, squatting, and handling materials.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,2044,"Ability to lift and/or
move up to 40-50lbs and push/pull up variable weight limits on flat surfaces
or up and down ramps.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,2166,"This position will require the individual to be on their
feet for the majority of their shift.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,2261,"May be exposed to certain levels of
noise with the equipment in operation.",Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,2337,**Qualifications**,Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2359,* High school diploma or equivalent preferred.,Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2408,* Minimum of six months housekeeping or commercial cleaning experience preferred.,Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2492,* Ability to use computer and prior cleaning experience is helpful.,Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2562,"* Knowledge of materials, equipment, cleaning methods and cleaning chemicals is helpful.",Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2653,"* Strong customer service, communication and interpersonal skills are required.",Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2735,* Previous custodial experience in a healthcare environment is preferred.,Job Skills/Requirements
cd38c196c0eb41b7957f1a9ff5785b5d,2810,**Benefits**,Benefits
cd38c196c0eb41b7957f1a9ff5785b5d,2824,"The Good Samaritan Society offers an attractive benefits package for
qualifying full-time and part-time employees.",Benefits
cd38c196c0eb41b7957f1a9ff5785b5d,2939,"Depending on eligibility, a
variety of benefits include health insurance, dental insurance, vision
insurance, life insurance, a 401(k) retirement plan, work/life balance
benefits, sick leave and paid time off.",Benefits
cd38c196c0eb41b7957f1a9ff5785b5d,3149,"To review your benefit eligibility,
visit [Link available when viewing the job] .",Other
cd38c196c0eb41b7957f1a9ff5785b5d,3232,The Good Samaritan Society is an EEO/AA Employer M/F/Disability/Vet.,EOE/Diversity
cd38c196c0eb41b7957f1a9ff5785b5d,3301,"If you
are an individual with a disability and would like to request an accommodation
for help with your online application, please call [Phone number shown when
applying] or send an email to [Email available when viewing the job] .",EOE/Diversity
cd38c196c0eb41b7957f1a9ff5785b5d,3535,The Good Samaritan Society has a Drug Free Workplace Policy.,EOE/Diversity
cd38c196c0eb41b7957f1a9ff5785b5d,3596,"An accepted offer
will require a drug screen and pre-employment background screening as a
condition of employment.",Other
cd38c196c0eb41b7957f1a9ff5785b5d,3712,**Job Function:** Facilities and General Services,Job Responsibilities/Summary
cd38c196c0eb41b7957f1a9ff5785b5d,3763,**Req Number:** R-72962,Other
cd38c196c0eb41b7957f1a9ff5785b5d,3788,**Featured:** No,Other
b32b7ff245544b7a859f41821a40ee26,0,**JOB SNAPSHOT**,Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,23,"**Job Title: Unarmed Security Officer  
Location: Nashville, TN  
Pay Rate: $15.00/hr  
Shift & Hours: 2nd Shift 1300-2100 Wed-Sat",Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,159,"**Great opportunity to build experience for armed security officer
opportunities in the future!!****",Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,266,**Who is GardaWorld?**,About Company
b32b7ff245544b7a859f41821a40ee26,294,GardaWorld is the world’s largest privately-owned security services company.,About Company
b32b7ff245544b7a859f41821a40ee26,371,"We protect our clients’ staff and assets, wherever they are in the world.",About Company
b32b7ff245544b7a859f41821a40ee26,445,"We
offer different schedules, diverse work assignments spanning multiple
industries and career advancement opportunities.",About Company
b32b7ff245544b7a859f41821a40ee26,567,"We encourage diversity and
are proud to be an equal opportunity employer.",EOE/Diversity
b32b7ff245544b7a859f41821a40ee26,641,"GardaWorld Security Services is
looking for Security Officers to fulfill different assignments for our
clients.",Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,759,**JOB DESCRIPTION**,Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,785,"**Job Responsibilities specific to this client site include, but are not
limited to:**  
 **General Security responsibilities include, but are not limited to:**",Job Responsibilities/Summary
b32b7ff245544b7a859f41821a40ee26,949,"* Provide excellent customer service to our clients
  * Observe, survey, and report activities at the assigned site
  * Respond quickly to critical situations
  * Ability to read and write detailed reports
  * Enforce client procedures, regulations, and standards",Job Responsibilities/Summary
